4	27	161.71	79.154
4	28	161.89	78.178
4	29	161.11	77.144
4	30	160.62	77.011
4	31	160.24	76.385
4	32	160.57	76.873
4	33	160.58	76.639
4	34	160.69	76.768
4	35	160.32	76.308
4	36	161.02	76.485
4	37	160.48	76.362
4	38	160.56	76.673
4	39	161.19	76.855
4	40	161.88	76.751
4	41	162.03	77.824
4	42	162.48	77.65
4	43	162.09	77.898
4	44	163.15	78.8
4	45	162.52	79.182
4	46	162.01	78.258
4	47	161.95	78.332
4	48	162.06	78.336
4	49	162.39	78.565
4	50	161.37	78.202
4	51	161.46	78.048
4	52	160.77	78.144
4	53	161.92	77.723
4	54	162.25	77.324
4	55	161.64	77.087
4	56	161.4	77.751
4	57	160.88	77.279
4	58	161.13	76.739
4	59	160.83	77.02
4	60	161.74	76.527
4	61	161.6	76.513
4	62	162.01	76.214
4	63	161.58	75.939
4	64	161.93	75.828
4	65	161.27	75.369
4	66	161.9	76.038
4	67	161.38	76.207
4	68	161.72	76.041
4	69	161.63	76.694
4	70	161.33	76.418
4	71	162.09	76.079
4	72	162.03	75.61
4	73	161.7	75.272
4	74	161.5	75.664
4	75	160.81	74.911
4	76	161.73	75.055
4	77	162.03	75.696
4	78	163.24	75.701
4	79	163.09	75.357
4	80	162.34	76.346
4	81	162.11	76.104
4	82	161.79	75.77
4	83	161.6	75.297
4	84	162.27	75.572
4	85	162.75	75.201
4	86	162.46	75.568
4	87	162.08	75.615
4	88	161.35	75.842
4	89	160.92	74.83
4	90	160.71	74.823
4	91	161.07	74.484
4	92	160.81	74.521
4	93	160.72	74.742
4	94	160.53	74.302
4	95	160.5	74.696
4	96	160.32	75.057
4	97	160.91	74.542
4	98	161.43	74.619
4	99	160.98	74.986
5	0	172.78	146.48
5	1	172.65	146.9
5	2	172.43	147.21
5	3	172.65	146.78
5	4	172.33	146.89
5	5	171.92	146.88
5	6	171.68	146.55
5	7	171.75	147.21
5	8	172.59	147.06
5	9	172.77	146.53
5	10	171.95	146.95
5	11	171.91	146.56
5	12	172.68	146.78
5	13	172.64	146.8
5	14	173.31	146.46
5	15	172.29	146.76
5	16	171.94	146.39
5	17	172.48	146.72
5	18	172.58	146.16
5	19	172.32	145.67
5	20	172.79	145.73
5	21	172.79	145.84
5	22	172.09	146.28
5	23	172.67	146
5	24	172.3	145.79
5	25	172.73	145.9
5	26	172.64	145.64
5	27	173.16	146.21
5	28	172.78	146.88
5	29	172.46	146.44
5	30	172.26	146.69
5	31	172.7	146.4
5	32	172.34	146.52
5	33	172.11	146.61
5	34	172.08	146.68
5	35	171.41	146.81
5	36	172.58	147.57
5	37	172.87	147.27
5	38	172.66	148.03
5	39	171.99	148.47
5	40	172.15	147.65
5	41	172.67	147.91
5	42	173.41	147.29
5	43	172.6	146.75
5	44	173.32	147.3
5	45	172.76	147.68
5	46	172.88	146.73
5	47	172.29	147.37
5	48	172.42	146.49
5	49	172.8	146.34
5	50	172.58	146.07
5	51	172.84	146.16
5	52	172.43	145.53
5	53	172.41	145.67
5	54	172.46	145.12
5	55	172.18	145.21
5	56	172.8	144.56
5	57	172.91	144.71
5	58	172.8	144.76
5	59	172.35	144.29
5	60	171.99	144.83
5	61	172.24	145.1
5	62	171.55	145.1
5	63	172.49	144.67
5	64	172.94	145.36
5	65	172.75	144.73
5	66	172.87	144.7
5	67	172.28	144.94
5	68	172.35	145.62
5	69	172.15	145.82
5	70	173.35	145.54
5	71	172.93	145.3
5	72	172.83	145.02
5	73	171.98	144.69
5	74	172.03	144.79
5	75	171.88	145.9
5	76	171.62	145.05
5	77	172.06	144.8
5	78	172.52	145.11
5	79	172.83	144.75
5	80	172.54	144.78
5	81	172.81	144.38
5	82	172.6	144.22
5	83	172.79	144.31
5	84	172.48	144.04
5	85	172.54	144.58
5	86	172.38	144.43
5	87	172.2	144.05
5	88	172.34	145.04
5	89	172.16	144.83
5	90	172.37	144.74
5	91	171.76	144.86
5	92	171.92	145.84
5	93	171.64	145.91
5	94	172.49	145.98
5	95	172.48	145.26
5	96	172.85	144.63
5	97	172.04	144.34
5	98	171.92	143.79
5	99	172.01	143.95
6	0	192.3	244.85
6	1	192.17	244.74
6	2	192.35	244.42
6	3	192.05	244.58
6	4	192.27	244.43
6	5	192.07	244.85
6	6	192.28	244.63
6	7	192.2	244.68
6	8	192.39	244.56
6	9	192.13	244.3
6	10	192.13	245.02
6	11	192.15	244.8
6	12	192.23	244.68
6	13	191.96	244.49
6	14	192.19	244.26
6	15	191.96	244.56
6	16	192.28	244.29
6	17	192.55	244.56
6	18	192.56	244.61
6	19	192.62	244.44
6	20	192.57	244.5
6	21	192.19	244.8
6	22	192.2	244.43
6	23	191.97	244.65
6	24	192.44	244.63
6	25	192.66	244.54
6	26	192.48	244.41
6	27	192.63	244.19
6	28	192.36	244.59
6	29	192.2	244.88
6	30	192	244.19
6	31	192.29	244.64
6	32	192.5	244.5
6	33	192.69	244.43
6	34	192.25	244.45
6	35	192.58	244.36
6	36	192.31	244.45
6	37	192.24	244.46
6	38	191.82	243.63
6	39	192.3	244.43
6	40	192.13	244.27
6	41	192.41	244.24
6	42	191.93	244.44
6	43	191.97	243.89
6	44	191.95	244.12
6	45	191.96	244.41
6	46	191.99	244.4
6	47	192.07	244.23
6	48	191.98	244.21
6	49	192.04	244.66
6	50	191.93	244.02
6	51	191.8	244.27
6	52	191.7	244.4
6	53	191.69	244.09
6	54	191.79	244.61
6	55	192.03	243.97
6	56	192.13	244.46
6	57	191.92	244.29
6	58	191.94	244.42
6	59	191.78	244.64
6	60	191.97	243.93
6	61	192.22	243.83
6	62	192.04	244.04
6	63	192.38	243.7
6	64	192.34	244.11
6	65	192.13	244.3
6	66	192.3	244.04
6	67	192.36	243.98
6	68	192.19	244.18
6	69	192.08	244.34
6	70	192.22	244.18
6	71	192.36	244.1
6	72	192.19	244.11
6	73	192.14	244.18
6	74	192.13	244.21
6	75	192.41	243.96
6	76	192.44	243.84
6	77	192.45	243.7
6	78	192.16	244.21
6	79	191.96	244.35
6	80	191.69	243.93
6	81	191.98	244.23
6	82	191.94	244.64
6	83	192.08	244.4
6	84	192.17	244.57
6	85	192.45	244.48
6	86	192.04	244.39
6	87	192.15	244.59
6	88	192.26	244.58
6	89	191.77	244.32
6	90	192.16	243.72
6	91	192.13	244
6	92	191.8	244.12
6	93	192.05	244.15
6	94	192.23	243.92
6	95	192.12	243.96
6	96	192.06	243.99
6	97	192.2	244.28
6	98	192.12	244.18
6	99	191.92	243.86
7	0	199.65	66.795
7	1	200.35	66.645
7	2	201.66	66.449
7	3	200.05	66.592
7	4	201.72	65.922
7	5	199.64	66.94
7	6	200.15	66.344
7	7	199.62	66.677
7	8	198.83	67.168
7	9	200.04	66.495
7	10	200.01	66.415
7	11	200.14	66.404
7	12	200.16	66.148
7	13	200.2	66.555
7	14	200.19	66.336
7	15	200.66	66.645
7	16	200.06	66.419
7	17	200.39	65.952
7	18	200.22	66.633
7	19	200.31	66.11
7	20	200.64	65.984
7	21	200.65	66.401
7	22	200.41	65.812
7	23	201.05	66.499
7	24	200.28	66.505
7	25	201.6	67.034
7	26	201.33	67.193
7	27	200.48	67.03
7	28	199.4	68.274
7	29	200.21	67.441
7	30	199.48	67.74
7	31	199.13	68.545
7	32	200.09	68.473
7	33	198.83	67.56
7	34	198.6	68.163
7	35	200.36	67.904
7	36	200.02	67.696
7	37	200.34	66.571
7	38	199.8	65.824
7	39	200.4	66.637
7	40	200.67	67.198
7	41	200.35	67.592
7	42	200.38	66.347
7	43	200.2	67.178
7	44	199.38	67.219
7	45	199.91	67.288
7	46	199.57	67.139
7	47	199.08	66.193
7	48	200.67	67.021
7	49	200.47	65.971
7	50	200.22	66.368
7	51	199.9	67.28
7	52	197.58	67.082
7	53	198.01	67.407
7	54	198.95	67.209
7	55	197.13	67.47
7	56	196.91	67.332
7	57	197.02	66.824
7	58	197.9	66.255
7	59	197.33	66.143
7	60	196.6	66.72
7	61	195.78	66.985
7	62	196.07	67.434
7	63	195.88	67.294
7	64	196.35	66.235
7	65	196.68	65.794
7	66	197.15	65.93
7	67	196.53	66.354
7	68	196.66	66.66
7	69	197.83	65.834
7	70	197.56	65.787
7	71	197.01	66.741
7	72	196.78	66.345
7	73	197.6	66.471
7	74	197.19	66.657
7	75	197.96	66.673
7	76	198.59	66.571
7	77	198.85	66.055
7	78	198.8	65.66
7	79	199.18	65.519
7	80	199.26	66.435
7	81	199.92	67.16
7	82	199.5	66.995
7	83	199.57	66.475
7	84	199.55	66.431
7	85	199.42	66.742
7	86	199.05	66.758
7	87	199.42	66.531
7	88	200.03	66.361
7	89	200.05	66.69
7	90	200.43	66.189
7	91	199.46	66.833
7	92	198.51	67.145
7	93	198.96	67.333
7	94	199.89	67.119
7	95	199.62	66.605
7	96	199.85	66.849
7	97	199.37	66.255
7	98	200	66.284
8	0	169.02	174.73
8	1	168.88	174.4
8	2	169.78	174.99
8	3	169.65	174.54
8	4	169.89	175.07
8	5	169.62	174.58
8	6	169.58	174.97
8	7	168.08	175.77
8	8	168.8	174.72
8	9	168.93	174.87
8	10	169.19	174.87
8	11	169.51	175.15
8	12	168.98	175.28
8	13	168.92	174.76
8	14	170.33	174.08
8	15	170.47	174.1
8	16	171.5	173.98
8	17	170.71	173.97
8	18	170.19	173.68
8	19	171.87	173.02
8	20	171.46	173.29
8	21	171.26	173.1
8	22	171.96	172.92
8	23	171.66	173.09
8	24	173.07	172.18
8	25	172.81	172.17
8	26	172.62	172.09
8	27	171.89	171.99
8	28	172.01	172.79
8	29	171.96	172.94
8	30	172.27	173.08
8	31	171.97	173.12
8	32	171.82	172.89
8	33	172.02	172.44
8	34	172.18	172.48
8	35	172.15	172.84
8	36	172.29	172.13
8	37	172.53	172.04
8	38	172.23	172
8	39	172.97	172.03
8	40	172.79	173.51
8	41	172.19	174.06
8	42	172.35	172.68
8	43	172.59	172.95
8	44	172.93	172.8
8	45	172.72	172.39
8	46	172.71	172.7
8	47	172.14	172.55
8	48	172.14	172.62
8	49	172.62	172.96
8	50	172.73	173.18
8	51	172.91	172.85
8	52	172.41	172.86
8	53	172.17	172.71
8	54	172.62	171.91
8	55	172.26	172.54
8	56	172.21	172.36
8	57	172.78	172.04
8	58	172.54	172.06
8	59	172.29	172.32
8	60	171.99	172.65
8	61	172.19	172.64
8	62	171.95	172.76
8	63	172.03	172.82
8	64	172.41	173.06
8	65	172.33	172.96
8	66	172.47	172.5
8	67	172.44	173
8	68	172.4	173.05
8	69	173.12	172.73
8	70	172.78	171.92
8	71	172.33	172.03
8	72	172.3	172.61
8	73	172.78	172.76
8	74	172.9	171.91
8	75	172.61	172.42
8	76	172.71	172.46
8	77	172.34	172.13
8	78	172.91	172.01
8	79	172.66	171.67
8	80	172.08	172.03
8	81	172.26	171.99
8	82	172.34	171.74
8	83	172.32	171.78
8	84	172.47	171.68
8	85	172.58	171.72
8	86	172.31	171.96
8	87	172.55	171.83
8	88	172.4	171.92
8	89	172.94	172.1
8	90	172.94	172.05
8	91	172.97	172.01
8	92	172.55	172.02
8	93	172.36	171.99
8	94	172.31	172.39
8	95	172.14	172.26
8	96	172.22	172.04
9	0	215.75	72.627
9	1	215.82	72.371
9	2	215.6	72.613
9	3	216.11	72.639
9	4	215.81	72.099
9	5	215.86	72.722
9	6	215.62	72.393
9	7	215.46	72.371
9	8	215.33	72.254
9	9	215.41	72.489
9	10	216.36	71.84
9	11	216.12	72.676
9	12	215.94	72.64
9	13	215.93	72.319
9	14	215.95	72.438
9	15	216.3	72.46
9	16	216.49	72.531
9	17	216.08	72.677
9	18	216.16	72.564
9	19	216.72	72.667
9	20	216.26	72.922
9	21	216.16	72.517
9	22	216.18	72.811
9	23	216.14	72.604
9	24	216.35	72.684
9	25	216.08	72.826
9	26	216.03	72.645
9	27	216.04	72.894
9	28	215.98	72.772
9	29	215.99	72.743
9	30	216.46	73.206
9	31	216.43	72.994
9	32	216.38	72.866
9	33	216.17	72.911
9	34	216.2	73.138
9	35	216.42	72.95
9	36	216.51	72.505
9	37	216.43	72.988
9	38	216.31	72.475
9	39	216.65	72.522
9	40	217.04	72.704
9	41	216.89	72.645
9	42	216.46	72.42
9	43	216.29	72.871
9	44	216.21	72.611
9	45	216.11	72.768
9	46	216.29	72.226
9	47	216.14	72.619
9	48	215.82	72.566
9	49	215.91	72.411
9	50	216.07	72.612
9	51	216.38	72.595
9	52	216.02	72.411
9	53	216.1	72.589
9	54	216.06	72.564
9	55	215.72	72.605
9	56	215.98	72.505
9	57	216.07	72.55
9	58	216.1	72.36
9	59	215.62	72.586
9	60	215.93	72.256
9	61	216.04	72.45
9	62	216.02	72.33
9	63	215.93	72.203
9	64	216.13	72.379
9	65	215.94	72.414
9	66	215.68	72.253
9	67	215.65	72.228
9	68	215.88	72.473
9	69	215.62	72.567
9	70	215.74	72.574
9	71	215.42	72.475
9	72	215.7	72.749
9	73	215.57	72.555
9	74	215.35	72.383
9	75	215.44	72.312
9	76	215.49	72.625
9	77	216	72.342
9	78	215.88	72.552
9	79	215.98	72.232
9	80	215.51	72.608
9	81	215.62	72.496
9	82	215.53	72.609
9	83	216	72.706
9	84	215.66	72.745
9	85	215.82	72.627
9	86	215.91	72.657
9	87	216.01	72.509
9	88	215.78	72.347
9	89	215.99	72.29
9	90	216.01	72.086
9	91	215.74	72.107
9	92	215.81	71.905
9	93	215.52	71.941
9	94	215.87	71.868
9	95	215.52	71.874
10	0	186.84	313.9
10	1	187.24	314.24
10	2	187.47	315.02
10	3	186.84	314.28
10	4	186.77	314.29
10	5	186.46	313.97
10	6	186.76	314.11
10	7	186.67	314.12
10	8	186.94	312.9
10	9	186.7	313.47
10	10	186.35	313.54
10	11	185.85	313.25
10	12	186.59	313.51
10	13	186.85	314.16
10	14	186.87	313.06
10	15	187	314
10	16	187.17	313.55
10	17	187.67	313.34
10	18	187.51	313.56
10	19	187.96	313.27
10	20	187.82	313.12
10	21	187.87	312.8
10	22	187.35	313.04
10	23	187.3	313.95
10	24	187.16	312.94
10	25	187.29	313.61
10	26	187.2	313.35
10	27	187.45	314.16
10	28	187.82	313.88
10	29	187.87	313.46
10	30	187.29	312.98
10	31	187.4	313.39
10	32	188.15	312.64
10	33	187.96	312.9
10	34	187.97	313.36
10	35	188.17	312.57
10	36	188.57	312.75
10	37	188.55	313.65
10	38	188.06	313.9
10	39	187.99	313.99
10	40	187.79	313.93
10	41	187.75	314.12
10	42	187.55	313.5
10	43	187.83	313.03
10	44	188.2	313.32
10	45	187.89	313.36
10	46	187.78	313.62
10	47	187.7	312.58
10	48	187.5	313.48
10	49	186.77	313.26
10	50	187.51	314.01
10	51	186.91	314.12
10	52	186.86	313.87
10	53	186.1	313.91
10	54	186.48	313.27
10	55	187.34	313.52
10	56	187.69	313.16
10	57	187.99	311.93
10	58	188.5	312.09
10	59	188.23	312.15
10	60	188.49	312.69
10	61	188.59	312.97
10	62	187.45	312.3
10	63	188.12	312.65
10	64	188.41	312.82
10	65	188.22	313.09
10	66	187.73	314.15
10	67	187.23	312.72
10	68	188.19	312.09
10	69	188.02	312.33
10	70	187.99	312.4
10	71	187.35	313.68
10	72	188.1	312.74
10	73	188.17	313.33
10	74	188.32	312.99
10	75	188.35	313.45
10	76	188.27	312.55
10	77	188.29	313.25
10	78	188.26	312.75
10	79	188.17	312.89
10	80	187.96	313.21
10	81	187.75	313.21
10	82	187.89	313.09
10	83	188.06	313.61
10	84	187.94	313.33
10	85	187.44	313.22
10	86	187.43	314.14
10	87	186.91	313.08
10	88	187.66	313.33
10	89	186.83	313.25
11	0	205.66	163.02
11	1	205.15	163.86
11	2	205.25	162.96
11	3	204.78	163.58
11	4	205.25	163.4
11	5	205.61	164.53
11	6	205.8	164.66
11	7	206.61	164.42
11	8	206.81	164.77
11	9	207.72	164.11
11	10	206.9	164.24
11	11	206.56	163.61
11	12	205.81	163.9
11	13	205.96	164.14
11	14	205.31	164.17
11	15	205.52	163.86
11	16	205.18	164.31
11	17	205.47	165.04
11	18	205.87	165.26
11	19	205.57	164.72
11	20	206.03	164.62
11	21	206.15	164.38
11	22	206.12	164.35
11	23	206.12	163.86
11	24	205.77	164
11	25	206.23	164.78
11	26	206.08	164.08
11	27	206.78	164.53
11	28	206.51	164.7
11	29	205.06	165.15
11	30	205.25	165.2
11	31	204.93	164.67
11	32	205.32	164.98
11	33	204.49	164.25
11	34	205.18	163.79
11	35	205.29	164.44
11	36	205.39	164.25
11	37	205.48	164.4
11	38	206.29	164.6
11	39	206.44	163.35
11	40	206.15	163.63
11	41	206.5	163.41
11	42	205.94	163.23
11	43	205.94	163.79
11	44	205.69	163.54
11	45	206.33	164.48
11	46	206.27	164.42
11	47	205.7	163.63
11	48	205.19	164.16
11	49	205.17	163.61
11	50	205.74	163.96
11	51	205.17	163.3
11	52	205.4	163.74
11	53	205.15	163.81
11	54	205.19	163.47
11	55	205.28	163.69
11	56	205.97	163.75
11	57	206.07	164.75
11	58	205.95	164.64
11	59	206.48	164.91
11	60	206.8	164.84
11	61	206.8	164.94
11	62	207.83	164.36
11	63	207.37	164.62
11	64	207.46	163.7
11	65	206.29	163.72
11	66	206.6	163.91
11	67	206.35	163.52
11	68	205.79	163.16
11	69	205.99	163.2
11	70	206.43	163.44
11	71	206.57	163.49
11	72	207.94	164.23
11	73	207.35	164.1
11	74	207.27	164.37
11	75	207.31	164.75
11	76	207	164.11
11	77	206.33	163.62
11	78	206.59	164.06
11	79	206.51	164.04
11	80	206.95	163.65
11	81	207.17	163.6
11	82	207.86	163.05
11	83	207.41	162.49
11	84	207.32	162.67
11	85	207.47	162.95
11	86	207.16	163.6
11	87	208.53	164.83
12	0	200.32	264.01
12	1	200.37	263.98
12	2	199.93	263.63
12	3	200.1	264.39
12	4	200.61	264.32
12	5	199.82	264.65
12	6	200.41	264.73
12	7	200.29	265.26
12	8	199.76	264.31
12	9	200.55	264.99
12	10	200.47	264.82
12	11	199.82	264.99
12	12	199.89	265.17
12	13	199.87	265.67
12	14	199.4	265.92
12	15	200.12	266.36
12	16	200.1	267.03
12	17	199.96	266.67
12	18	200.12	267.88
12	19	199.81	267.9
12	20	199.9	267.06
12	21	200.08	266.56
12	22	199.55	265.41
12	23	199.68	265.38
12	24	199.78	265.22
12	25	199.62	264.81
12	26	198.81	264.11
12	27	199.45	264.45
12	28	199.46	265.23
12	29	199.04	264.98
12	30	199.51	264.13
12	31	199.68	264.1
12	32	199.72	264.4
12	33	199.61	264.07
12	34	199.35	263.74
12	35	199.62	263.74
12	36	200.66	264.67
12	37	200.51	264.59
12	38	199.96	265.38
12	39	199.88	264.79
12	40	200.02	265.34
12	41	199.8	265.74
12	42	199.47	266.01
12	43	199.86	265.33
12	44	199.62	265.47
12	45	199.29	265.41
12	46	199.33	266.05
12	47	199.99	266.23
12	48	199.26	265.01
12	49	200.12	264.56
12	50	200.01	264.61
12	51	200.6	264.39
12	52	199.54	264.03
12	53	199.92	264.18
12	54	200.08	263.8
12	55	199.9	264.05
12	56	199.32	263.77
12	57	199	264.34
12	58	198.84	264.88
12	59	198.75	263.77
12	60	198.82	264.28
12	61	199.31	263.17
12	62	199.61	264.36
12	63	199.52	263.94
12	64	199.33	263.51
12	65	199.89	264.02
12	66	199.01	263.47
12	67	199.03	263.19
12	68	199.47	263.55
12	69	199.67	263.84
12	70	199.71	263.1
12	71	199.27	263.35
12	72	199.88	264.43
12	73	199.9	264.66
12	74	199.56	264.15
12	75	199.48	264.22
12	76	199.11	264.55
12	77	199.48	264.42
12	78	199.6	264.15
12	79	200.07	264.31
13	0	146.2	141.52
13	1	145.8	141.48
13	2	146.54	141.5
13	3	145.59	141.34
13	4	147.1	141.45
13	5	146.9	141.06
13	6	145.45	140.91
13	7	145.43	140.48
13	8	145.17	140.82
13	9	144.59	140.72
13	10	144.65	140.73
13	11	144.67	141.1
13	12	144.78	140.34
13	13	144.81	140.29
13	14	144.33	140.57
13	15	144.19	140.56
13	16	144.38	140.53
13	17	144.83	140.36
13	18	145	140.57
